"","Duration","LR_Scale","DataSet","Mem","pH","pH_Var","LR"
"471",1967.16666666667,"-.005","GISTEMP","M = 3",0.0525899539981171,5.3136580672846e-31,1.12201845430195
"472",1967.33333333333,"-.005","GISTEMP","M = 3",0.0586306691236426,1.26486750401648e-30,1.12201845430195
"473",1967.5,"-.005","GISTEMP","M = 3",0.0653174104475835,6.24625927909374e-32,1.12201845430195
"474",1967.66666666667,"-.005","GISTEMP","M = 3",0.072707863367049,4.93531597360493e-32,1.12201845430195
"475",1967.83333333333,"-.005","GISTEMP","M = 3",0.0808621793846055,4.33768005492621e-32,1.12201845430195
"476",1968,"-.005","GISTEMP","M = 3",0.0898424113683095,1.20317605434642e-30,1.12201845430195
"477",1968.16666666667,"-.005","GISTEMP","M = 3",0.0889054256922128,3.01227781592098e-30,0.988553094656936
"478",1968.33333333333,"-.005","GISTEMP","M = 3",0.0879772674604323,2.96427415664646e-30,0.988553094656936
"479",1968.5,"-.005","GISTEMP","M = 3",0.0870578731580552,1.73507202197048e-31,0.988553094656936
"480",1968.66666666667,"-.005","GISTEMP","M = 3",0.0861471793132682,1.92785780218943e-34,0.988553094656936
"481",1968.83333333333,"-.005","GISTEMP","M = 3",0.0852451225075726,3.25807968570013e-32,0.988553094656936
"482",1969,"-.005","GISTEMP","M = 3",0.0843516393857259,1.56156481977343e-32,0.988553094656936
"483",1969.16666666667,"-.005","GISTEMP","M = 3",0.0936798997338891,3.08457248350308e-33,1.12201845430195
"484",1969.33333333333,"-.005","GISTEMP","M = 3",0.10392266987154,1.11044609406111e-31,1.12201845430195
"485",1969.5,"-.005","GISTEMP","M = 3",0.115143083441339,6.26360999931344e-31,1.12201845430195
"486",1969.66666666667,"-.005","GISTEMP","M = 3",0.127402709807071,2.50544399972538e-30,1.12201845430195
"487",1969.83333333333,"-.005","GISTEMP","M = 3",0.140760009378273,5.21292749712021e-31,1.12201845430195
"488",1970,"-.005","GISTEMP","M = 3",0.1552685414554,1.92785780218943e-30,1.12201845430195
"489",1970.16666666667,"-.005","GISTEMP","M = 3",0.172612999245788,1.05561781816684e-29,1.13501081567233
"490",1970.33333333333,"-.005","GISTEMP","M = 3",0.191455815689009,3.46166146961133e-30,1.13501081567233
"491",1970.5,"-.005","GISTEMP","M = 3",0.211828938785914,2.77611523515277e-32,1.13501081567233
"492",1970.66666666667,"-.005","GISTEMP","M = 3",0.233743266674374,1.599042375448e-29,1.13501081567233
"493",1970.83333333333,"-.005","GISTEMP","M = 3",0.257184927491869,5.18516634476868e-30,1.13501081567233
"494",1971,"-.005","GISTEMP","M = 3",0.282111971755569,1.23382899340123e-32,1.13501081567233
"495",1971.16666666667,"-.005","GISTEMP","M = 3",0.248485981000497,2.52634197830111e-29,0.841395141645194
"496",1971.33333333333,"-.005","GISTEMP","M = 3",0.217652831152924,1.29629158619217e-30,0.841395141645194
"497",1971.5,"-.005","GISTEMP","M = 3",0.189679937201218,8.34068399539233e-30,0.841395141645194
"498",1971.66666666667,"-.005","GISTEMP","M = 3",0.164546005928031,7.41068539161615e-31,0.841395141645194
"499",1971.83333333333,"-.005","GISTEMP","M = 3",0.142158226350742,3.25807968570013e-30,0.841395141645194
"500",1972,"-.005","GISTEMP","M = 3",0.122370322874059,3.88733247233476e-30,0.841395141645194
"501",1972.16666666667,"-.005","GISTEMP","M = 3",0.121139248567179,6.59809332799331e-30,0.988553094656936
"502",1972.33333333333,"-.005","GISTEMP","M = 3",0.119918866892096,3.67141239848954e-30,0.988553094656936
"503",1972.5,"-.005","GISTEMP","M = 3",0.118709118971836,2.3327079406492e-30,0.988553094656936
"504",1972.66666666667,"-.005","GISTEMP","M = 3",0.117509945553807,2.59412545862609e-30,0.988553094656936
"505",1972.83333333333,"-.005","GISTEMP","M = 3",0.116321287027408,8.26067789660147e-30,0.988553094656936
"506",1973,"-.005","GISTEMP","M = 3",0.115143083441339,5.21292749712021e-31,0.988553094656936
"507",1973.16666666667,"-.005","GISTEMP","M = 3",0.147867269211434,1.49293308201549e-30,1.33352143216332
"508",1973.33333333333,"-.005","GISTEMP","M = 3",0.187916702733436,1.97412638944197e-29,1.33352143216332
"509",1973.5,"-.005","GISTEMP","M = 3",0.235811633781318,3.40074116306215e-29,1.33352143216332
"510",1973.66666666667,"-.005","GISTEMP","M = 3",0.291531435125364,1.23382899340123e-32,1.33352143216332
"511",1973.83333333333,"-.005","GISTEMP","M = 3",0.354312873986885,1.00217759989015e-29,1.33352143216332
"512",1974,"-.005","GISTEMP","M = 3",0.422550609614672,5.7052252654873e-29,1.33352143216332
"513",1974.16666666667,"-.005","GISTEMP","M = 3",0.400252056979482,1.77671375049777e-30,0.912010839355927
"514",1974.33333333333,"-.005","GISTEMP","M = 3",0.378359209503519,5.7052252654873e-29,0.912010839355927
"515",1974.5,"-.005","GISTEMP","M = 3",0.356951142505641,6.39616950179199e-29,0.912010839355927
"516",1974.66666666667,"-.005","GISTEMP","M = 3",0.336099466468847,3.93869060418508e-29,0.912010839355927
"517",1974.83333333333,"-.005","GISTEMP","M = 3",0.315867542071866,2.41830482706641e-30,0.912010839355927
"518",1975,"-.005","GISTEMP","M = 3",0.296309940615837,1.49293308201549e-30,0.912010839355927
"519",1975.16666666667,"-.005","GISTEMP","M = 3",0.26160834138426,1.77671375049777e-30,0.841395141645194
"520",1975.33333333333,"-.005","GISTEMP","M = 3",0.22964447738837,2.16614102654004e-30,0.841395141645194
"521",1975.5,"-.005","GISTEMP","M = 3",0.200525431179748,1.01983677735821e-29,0.841395141645194
"522",1975.66666666667,"-.005","GISTEMP","M = 3",0.174263452003432,3.88733247233476e-30,0.841395141645194
"523",1975.83333333333,"-.005","GISTEMP","M = 3",0.150792171245127,4.22277972991572e-30,0.841395141645194
"524",1976,"-.005","GISTEMP","M = 3",0.129984559221369,2.86942355277874e-30,0.841395141645194
"525",1976.16666666667,"-.005","GISTEMP","M = 3",0.12868811601916,2.50544399972538e-30,0.988553094656936
"526",1976.33333333333,"-.005","GISTEMP","M = 3",0.127402709807071,2.50544399972538e-30,0.988553094656936
"527",1976.5,"-.005","GISTEMP","M = 3",0.126128284344791,8.02297302959151e-30,0.988553094656936
"528",1976.66666666667,"-.005","GISTEMP","M = 3",0.124864782905775,6.94028808788193e-31,0.988553094656936
"529",1976.83333333333,"-.005","GISTEMP","M = 3",0.12361214829625,6.88650085520085e-30,0.988553094656936
"530",1977,"-.005","GISTEMP","M = 3",0.122370322874059,3.61839630892933e-30,0.988553094656936
"531",1977.16666666667,"-.005","GISTEMP","M = 3",0.147867269211434,1.29629158619217e-30,1.24451461177137
"532",1977.33333333333,"-.005","GISTEMP","M = 3",0.17760166327211,8.99461336189498e-30,1.24451461177137
"533",1977.5,"-.005","GISTEMP","M = 3",0.211828938785914,7.7114312087577e-34,1.24451461177137
"534",1977.66666666667,"-.005","GISTEMP","M = 3",0.250642132410745,1.00217759989015e-29,1.24451461177137
"535",1977.83333333333,"-.005","GISTEMP","M = 3",0.293915019094131,1.64376867645879e-29,1.24451461177137
"536",1978,"-.005","GISTEMP","M = 3",0.341256611856828,3.66478056765001e-29,1.24451461177137
"537",1978.16666666667,"-.005","GISTEMP","M = 3",0.3892498137775,2.22860361933098e-29,1.23026877081238
"538",1978.33333333333,"-.005","GISTEMP","M = 3",0.439489530836625,1.38466458784453e-29,1.23026877081238
"539",1978.5,"-.005","GISTEMP","M = 3",0.491000630483083,2.78382666636153e-29,1.23026877081238
"540",1978.66666666667,"-.005","GISTEMP","M = 3",0.542703534520064,3.56576579092956e-30,1.23026877081238
"541",1978.83333333333,"-.005","GISTEMP","M = 3",0.593502573173158,1.18496936526254e-28,1.23026877081238
"542",1979,"-.005","GISTEMP","M = 3",0.642377139962875,4.93531597360493e-30,1.23026877081238
"543",1979.16666666667,"-.005","GISTEMP","M = 3",0.642377139962875,4.93531597360493e-30,1
"544",1979.33333333333,"-.005","GISTEMP","M = 3",0.642377139962875,4.93531597360493e-30,1
"545",1979.5,"-.005","GISTEMP","M = 3",0.642377139962875,4.93531597360493e-30,1
"546",1979.66666666667,"-.005","GISTEMP","M = 3",0.642377139962875,4.93531597360493e-30,1
"547",1979.83333333333,"-.005","GISTEMP","M = 3",0.642377139962875,4.93531597360493e-30,1
"548",1980,"-.005","GISTEMP","M = 3",0.642377139962875,4.93531597360493e-30,1
"549",1980.16666666667,"-.005","GISTEMP","M = 3",0.695819295002438,1.49293308201549e-28,1.27350308101668
"550",1980.33333333333,"-.005","GISTEMP","M = 3",0.74445225879011,1.11353066654461e-28,1.27350308101668
"551",1980.5,"-.005","GISTEMP","M = 3",0.787682269101273,3.23806081028219e-28,1.27350308101668
"552",1980.66666666667,"-.005","GISTEMP","M = 3",0.82531522612988,6.75644756786515e-29,1.27350308101668
"553",1980.83333333333,"-.005","GISTEMP","M = 3",0.857484676655838,4.31457660702477e-28,1.27350308101668
"554",1981,"-.005","GISTEMP","M = 3",0.884558548541089,4.36084519427732e-28,1.27350308101668
"555",1981.16666666667,"-.005","GISTEMP","M = 3",0.904093400314657,1.20927579643255e-28,1.23026877081238
"556",1981.33333333333,"-.005","GISTEMP","M = 3",0.92061924185316,0,1.23026877081238
"557",1981.5,"-.005","GISTEMP","M = 3",0.934503777063153,3.00264623834124e-28,1.23026877081238
"558",1981.66666666667,"-.005","GISTEMP","M = 3",0.946101940694687,9.77315945673116e-29,1.23026877081238
"559",1981.83333333333,"-.005","GISTEMP","M = 3",0.955743550387094,2.70257902714606e-28,1.23026877081238
"560",1982,"-.005","GISTEMP","M = 3",0.96372653755734,1.16090969989122e-28,1.23026877081238
"561",1982.16666666667,"-.005","GISTEMP","M = 3",0.958115525385103,1.41261081454507e-28,0.860993752184613
"562",1982.33333333333,"-.005","GISTEMP","M = 3",0.951680083491086,5.5453210279425e-28,0.860993752184613
"563",1982.5,"-.005","GISTEMP","M = 3",0.944313321946174,3.46582564246406e-29,0.860993752184613
"564",1982.66666666667,"-.005","GISTEMP","M = 3",0.935899086597486,1.09021129856933e-28,0.860993752184613
"565",1982.83333333333,"-.005","GISTEMP","M = 3",0.926312673392178,2.45297542178099e-28,0.860993752184613
"566",1983,"-.005","GISTEMP","M = 3",0.915422155314308,6.21973195573561e-29,0.860993752184613
"567",1983.16666666667,"-.005","GISTEMP","M = 3",0.914526499809167,5.13470273893857e-28,0.988553094656936
"568",1983.33333333333,"-.005","GISTEMP","M = 3",0.913622254529514,2.41830482706641e-30,0.988553094656936
"569",1983.5,"-.005","GISTEMP","M = 3",0.912709356103164,4.0087103995606e-29,0.988553094656936
"570",1983.66666666667,"-.005","GISTEMP","M = 3",0.911787741097094,1.41261081454507e-28,0.988553094656936
"571",1983.83333333333,"-.005","GISTEMP","M = 3",0.910857346027563,1.23382899340123e-28,0.988553094656936
"572",1984,"-.005","GISTEMP","M = 3",0.909918107370343,4.59107768444598e-29,0.988553094656936
"573",1984.16666666667,"-.005","GISTEMP","M = 3",0.913622254529514,2.41830482706641e-30,1.04712854805089
"574",1984.33333333333,"-.005","GISTEMP","M = 3",0.917187950127898,2.70257902714606e-28,1.04712854805089
"575",1984.5,"-.005","GISTEMP","M = 3",0.92061924185316,4.93531597360493e-32,1.04712854805089
"576",1984.66666666667,"-.005","GISTEMP","M = 3",0.923920152302375,4.83710318573019e-28,1.04712854805089
"577",1984.83333333333,"-.005","GISTEMP","M = 3",0.927094670193126,7.5066155958531e-29,1.04712854805089
"578",1985,"-.005","GISTEMP","M = 3",0.930146742430824,4.78836694049084e-28,1.04712854805089
"579",1985.16666666667,"-.005","GISTEMP","M = 3",0.914526499809167,5.13470273893857e-28,0.803526122185635
"580",1985.33333333333,"-.005","GISTEMP","M = 3",0.895804613625072,1.68898850906695e-28,0.803526122185635
"581",1985.5,"-.005","GISTEMP","M = 3",0.873548949816038,1.09021129856933e-28,0.803526122185635
"582",1985.66666666667,"-.005","GISTEMP","M = 3",0.847349636714285,5.97173232806196e-30,0.803526122185635
"583",1985.83333333333,"-.005","GISTEMP","M = 3",0.816860132689981,3.73233270503873e-29,0.803526122185635
"584",1986,"-.005","GISTEMP","M = 3",0.781848657733093,1.11044609406111e-29,0.803526122185635
"585",1986.16666666667,"-.005","GISTEMP","M = 3",0.787682269101273,3.48235895097564e-28,1.03514216667932
"586",1986.33333333333,"-.005","GISTEMP","M = 3",0.793401104531577,3.0412650858347e-28,1.03514216667932
"587",1986.5,"-.005","GISTEMP","M = 3",0.799005207930586,2.70257902714606e-28,1.03514216667932
"588",1986.66666666667,"-.005","GISTEMP","M = 3",0.804494755543594,7.5066155958531e-29,1.03514216667932
"589",1986.83333333333,"-.005","GISTEMP","M = 3",0.809870050311238,3.23806081028219e-28,1.03514216667932
"590",1987,"-.005","GISTEMP","M = 3",0.815131516119969,2.14982363810231e-28,1.03514216667932
"591",1987.16666666667,"-.005","GISTEMP","M = 3",0.851763770992334,1.60348415982424e-28,1.30316677845233
"592",1987.33333333333,"-.005","GISTEMP","M = 3",0.882186369826059,3.56576579092956e-30,1.30316677845233
"593",1987.5,"-.005","GISTEMP","M = 3",0.907046694244402,6.94028808788193e-29,1.30316677845233
"594",1987.66666666667,"-.005","GISTEMP","M = 3",0.927094670193126,7.31537210187591e-29,1.30316677845233
"595",1987.83333333333,"-.005","GISTEMP","M = 3",0.943090031037635,3.65015969407821e-28,1.30316677845233
"596",1988,"-.005","GISTEMP","M = 3",0.955743550387094,2.70257902714606e-28,1.30316677845233
"597",1988.16666666667,"-.005","GISTEMP","M = 3",0.96568601656097,2.18252010642744e-28,1.30316677845233
"598",1988.33333333333,"-.005","GISTEMP","M = 3",0.973456883391947,4.22277972991572e-28,1.30316677845233
"599",1988.5,"-.005","GISTEMP","M = 3",0.97950528061702,4.98479251624032e-28,1.30316677845233
"600",1988.66666666667,"-.005","GISTEMP","M = 3",0.984197798912076,7.89650555776789e-29,1.30316677845233
"601",1988.83333333333,"-.005","GISTEMP","M = 3",0.987829257347447,3.31850646065195e-28,1.30316677845233
"602",1989,"-.005","GISTEMP","M = 3",0.990634122400707,1.11044609406111e-29,1.30316677845233
"603",1989.16666666667,"-.005","GISTEMP","M = 3",0.990308175109448,2.73922374825008e-28,0.966050878989797
"604",1989.33333333333,"-.005","GISTEMP","M = 3",0.989970999178381,2.59412545862609e-28,0.966050878989797
"605",1989.5,"-.005","GISTEMP","M = 3",0.989622215914636,4.31457660702477e-28,0.966050878989797
"606",1989.66666666667,"-.005","GISTEMP","M = 3",0.989261434427938,3.69272679435055e-28,0.966050878989797
"607",1989.83333333333,"-.005","GISTEMP","M = 3",0.988888251279148,9.55477172489914e-29,0.966050878989797
"608",1990,"-.005","GISTEMP","M = 3",0.988502250120496,1.4391381379032e-28,0.966050878989797
"609",1990.16666666667,"-.005","GISTEMP","M = 3",0.989138438298794,7.4060585328909e-28,1.05925372517731
"610",1990.33333333333,"-.005","GISTEMP","M = 3",0.98973979058041,1.16090969989122e-28,1.05925372517731
"611",1990.5,"-.005","GISTEMP","M = 3",0.990308175109448,2.73922374825008e-28,1.05925372517731
"612",1990.66666666667,"-.005","GISTEMP","M = 3",0.990845364095092,1.09021129856933e-28,1.05925372517731
"613",1990.83333333333,"-.005","GISTEMP","M = 3",0.991353038276435,1.46591222706e-28,1.05925372517731
"614",1991,"-.005","GISTEMP","M = 3",0.991832791230884,2.24865334047375e-28,1.05925372517731
"615",1991.16666666667,"-.005","GISTEMP","M = 3",0.992960091918342,2.41830482706641e-28,1.16144861384033
"616",1991.33333333333,"-.005","GISTEMP","M = 3",0.993932745764055,4.50113155082704e-28,1.16144861384033
"617",1991.5,"-.005","GISTEMP","M = 3",0.994771722552651,2.18252010642744e-28,1.16144861384033
"618",1991.66666666667,"-.005","GISTEMP","M = 3",0.995495211868758,6.13570820128499e-28,1.16144861384033
"619",1991.83333333333,"-.005","GISTEMP","M = 3",0.996118975290892,1.11353066654461e-28,1.16144861384033
"620",1992,"-.005","GISTEMP","M = 3",0.996656658285047,2.59412545862609e-28,1.16144861384033
"621",1992.16666666667,"-.005","GISTEMP","M = 3",0.995697088322657,5.18516634476868e-28,0.776247116628696
"622",1992.33333333333,"-.005","GISTEMP","M = 3",0.994463642772979,1.30896917909937e-28,0.776247116628696
"623",1992.5,"-.005","GISTEMP","M = 3",0.992879154103895,1.57547624167403e-28,0.776247116628696
"624",1992.66666666667,"-.005","GISTEMP","M = 3",0.990845364095092,9.77315945673116e-29,0.776247116628696
"625",1992.83333333333,"-.005","GISTEMP","M = 3",0.988237583296466,6.81382061605831e-28,0.776247116628696
"626",1993,"-.005","GISTEMP","M = 3",0.984898274526329,4.73987746105017e-28,0.776247116628696
"627",1993.16666666667,"-.005","GISTEMP","M = 3",0.981693260400476,3.77860129229127e-28,0.822242649947052
"628",1993.33333333333,"-.005","GISTEMP","M = 3",0.977823367172419,4.5483872012743e-28,0.822242649947052
"629",1993.5,"-.005","GISTEMP","M = 3",0.973157778672993,8.09515202570548e-29,0.822242649947052
"630",1993.66666666667,"-.005","GISTEMP","M = 3",0.967543210106889,3.27816025256773e-28,0.822242649947052
"631",1993.83333333333,"-.005","GISTEMP","M = 3",0.960801550408434,3.11924307821765e-28,0.822242649947052
"632",1994,"-.005","GISTEMP","M = 3",0.952727984793334,3.35909943453485e-28,0.822242649947052
"633",1994.16666666667,"-.005","GISTEMP","M = 3",0.958115525385103,1.9588269099238e-28,1.13501081567233
"634",1994.33333333333,"-.005","GISTEMP","M = 3",0.962912955568784,4.2685547855709e-28,1.13501081567233
"635",1994.5,"-.005","GISTEMP","M = 3",0.967179713104111,1.28367568473464e-28,1.13501081567233
"636",1994.66666666667,"-.005","GISTEMP","M = 3",0.970970391332713,3.23806081028219e-28,1.13501081567233
"637",1994.83333333333,"-.005","GISTEMP","M = 3",0.974334871625273,4.0087103995606e-29,1.13501081567233
"638",1995,"-.005","GISTEMP","M = 3",0.97731852338186,8.70589737743909e-29,1.13501081567233
"639",1995.16666666667,"-.005","GISTEMP","M = 3",0.982303759945666,2.38388099815052e-28,1.28824955169314
"640",1995.33333333333,"-.005","GISTEMP","M = 3",0.986208737008179,2.81325348785415e-28,1.28824955169314
"641",1995.5,"-.005","GISTEMP","M = 3",0.989261434427938,3.95331147775689e-28,1.28824955169314
"642",1995.66666666667,"-.005","GISTEMP","M = 3",0.991644142107902,2.85063850635421e-28,1.28824955169314
"643",1995.83333333333,"-.005","GISTEMP","M = 3",0.993501639762622,2.52305690860618e-28,1.28824955169314
"644",1996,"-.005","GISTEMP","M = 3",0.994948321326547,4.29495872602969e-29,1.28824955169314
"645",1996.16666666667,"-.005","GISTEMP","M = 3",0.995118984282719,3.31850646065195e-28,1.03514216667932
"646",1996.33333333333,"-.005","GISTEMP","M = 3",0.995283908990467,2.28209010619492e-28,1.03514216667932
"647",1996.5,"-.005","GISTEMP","M = 3",0.995443286572474,3.4410256796967e-28,1.03514216667932
"648",1996.66666666667,"-.005","GISTEMP","M = 3",0.995597301906401,1.77671375049777e-30,1.03514216667932
"649",1996.83333333333,"-.005","GISTEMP","M = 3",0.99574613382105,4.31457660702477e-28,1.03514216667932
"650",1997,"-.005","GISTEMP","M = 3",0.995889955286536,2.41830482706641e-28,1.03514216667932
"651",1997.16666666667,"-.005","GISTEMP","M = 3",0.996074211568298,3.00264623834124e-28,1.04712854805089
"652",1997.33333333333,"-.005","GISTEMP","M = 3",0.99625023860969,4.69163474740819e-28,1.04712854805089
"653",1997.5,"-.005","GISTEMP","M = 3",0.996418401216965,1.09021129856933e-28,1.04712854805089
"654",1997.66666666667,"-.005","GISTEMP","M = 3",0.996579048263813,9.33885165105393e-29,1.04712854805089
"655",1997.83333333333,"-.005","GISTEMP","M = 3",0.996732513365822,2.14982363810231e-28,1.04712854805089
"656",1998,"-.005","GISTEMP","M = 3",0.996879115528627,3.0412650858347e-28,1.04712854805089
"657",1998.16666666667,"-.005","GISTEMP","M = 3",0.99778856734602,2.66618107184072e-28,1.41253754462278
"658",1998.33333333333,"-.005","GISTEMP","M = 3",0.998433413782557,3.77860129229127e-28,1.41253754462278
"659",1998.5,"-.005","GISTEMP","M = 3",0.998890434233992,3.19820813379533e-28,1.41253754462278
"660",1998.66666666667,"-.005","GISTEMP","M = 3",0.999214232963005,6.57507470583517e-29,1.41253754462278
"661",1998.83333333333,"-.005","GISTEMP","M = 3",0.999443591850429,2.45297542178099e-28,1.41253754462278
"662",1999,"-.005","GISTEMP","M = 3",0.999606029175318,3.23806081028219e-28,1.41253754462278
"663",1999.16666666667,"-.005","GISTEMP","M = 3",0.999572978539164,1.97412638944197e-29,0.922571427154739
"664",1999.33333333333,"-.005","GISTEMP","M = 3",0.999537156533393,2.84274200079644e-29,0.922571427154739
"665",1999.5,"-.005","GISTEMP","M = 3",0.999498330996942,6.81382061605831e-28,0.922571427154739
"666",1999.66666666667,"-.005","GISTEMP","M = 3",0.999456250359429,4.93531597360493e-28,0.922571427154739
"667",1999.83333333333,"-.005","GISTEMP","M = 3",0.999410642025537,4.50113155082704e-28,0.922571427154739
"668",2000,"-.005","GISTEMP","M = 3",0.999361210625928,3.23806081028219e-28,0.922571427154739
"669",2000.16666666667,"-.005","GISTEMP","M = 3",0.999186641866544,4.73987746105017e-28,0.785235634610075
"670",2000.33333333333,"-.005","GISTEMP","M = 3",0.998964416282798,1.74722523755548e-28,0.785235634610075
"671",2000.5,"-.005","GISTEMP","M = 3",0.998681554375913,1.57547624167403e-28,0.785235634610075
"672",2000.66666666667,"-.005","GISTEMP","M = 3",0.998321560678983,1.74722523755548e-28,0.785235634610075
"673",2000.83333333333,"-.005","GISTEMP","M = 3",0.997863483139237,3.39993917421644e-28,0.785235634610075
"674",2001,"-.005","GISTEMP","M = 3",0.997280728185189,6.35779742009721e-28,0.785235634610075
"675",2001.16666666667,"-.005","GISTEMP","M = 3",0.997711030697274,4.2685547855709e-28,1.18850222743701
"676",2001.33333333333,"-.005","GISTEMP","M = 3",0.998073372903464,3.52393898805326e-28,1.18850222743701
"677",2001.5,"-.005","GISTEMP","M = 3",0.998378449820173,2.24865334047375e-28,1.18850222743701
"678",2001.66666666667,"-.005","GISTEMP","M = 3",0.998635284571407,4.98479251624032e-28,1.18850222743701
"679",2001.83333333333,"-.005","GISTEMP","M = 3",0.998851486472375,7.1068550019911e-28,1.18850222743701
"680",2002,"-.005","GISTEMP","M = 3",0.999033470234842,2.45297542178099e-28,1.18850222743701
"681",2002.16666666667,"-.005","GISTEMP","M = 3",0.999258155474642,2.88827029065294e-28,1.30316677845233
"682",2002.33333333333,"-.005","GISTEMP","M = 3",0.999430638818893,6.58383489168832e-28,1.30316677845233
"683",2002.5,"-.005","GISTEMP","M = 3",0.99956303627789,3.59784534475799e-29,1.30316677845233
"684",2002.66666666667,"-.005","GISTEMP","M = 3",0.999664656778235,1.52020070276966e-28,1.30316677845233
"685",2002.83333333333,"-.005","GISTEMP","M = 3",0.999742650449093,4.15060073380175e-29,1.30316677845233
"686",2003,"-.005","GISTEMP","M = 3",0.999802508041604,5.87425983758327e-29,1.30316677845233
"687",2003.16666666667,"-.005","GISTEMP","M = 3",0.999821943489195,6.30190496669613e-28,1.10917481526238
"688",2003.33333333333,"-.005","GISTEMP","M = 3",0.999839466575487,5.05376355697145e-29,1.10917481526238
"689",2003.5,"-.005","GISTEMP","M = 3",0.999855265410843,3.82190868995966e-28,1.10917481526238
"690",2003.66666666667,"-.005","GISTEMP","M = 3",0.999869509612837,8.09515202570548e-29,1.10917481526238
"691",2003.83333333333,"-.005","GISTEMP","M = 3",0.999882352122114,4.45412266617845e-28,1.10917481526238
"692",2004,"-.005","GISTEMP","M = 3",0.999893930840614,7.4060585328909e-28,1.10917481526238
"693",2004.16666666667,"-.005","GISTEMP","M = 3",0.99988502980691,2.11737393557585e-28,0.922571427154739
"694",2004.33333333333,"-.005","GISTEMP","M = 3",0.999875381915813,4.64363879956488e-28,0.922571427154739
"695",2004.5,"-.005","GISTEMP","M = 3",0.99986492451731,3.35909943453485e-28,0.922571427154739
"696",2004.66666666667,"-.005","GISTEMP","M = 3",0.99985358970867,1.89713546025373e-28,0.922571427154739
"697",2004.83333333333,"-.005","GISTEMP","M = 3",0.99984130389476,1.52020070276966e-28,0.922571427154739
"698",2005,"-.005","GISTEMP","M = 3",0.999827987311397,1.46591222706e-28,0.922571427154739
"699",2005.16666666667,"-.005","GISTEMP","M = 3",0.999839466575487,5.21292749712021e-29,1.07151930523762
"700",2005.33333333333,"-.005","GISTEMP","M = 3",0.999850179885818,2.66618107184072e-28,1.07151930523762
"701",2005.5,"-.005","GISTEMP","M = 3",0.999860178335899,2.08517099884808e-28,1.07151930523762
"702",2005.66666666667,"-.005","GISTEMP","M = 3",0.999869509612837,7.89650555776789e-29,1.07151930523762
"703",2005.83333333333,"-.005","GISTEMP","M = 3",0.999878218224324,7.4666395364669e-28,1.07151930523762
"704",2006,"-.005","GISTEMP","M = 3",0.99988634571025,1.52020070276966e-28,1.07151930523762
"705",2006.16666666667,"-.005","GISTEMP","M = 3",0.999896345019231,3.56576579092956e-28,1.09647819614317
"706",2006.33333333333,"-.005","GISTEMP","M = 3",0.999905464671768,1.18496936526254e-28,1.09647819614317
"707",2006.5,"-.005","GISTEMP","M = 3",0.999913782038783,1.2586289561686e-28,1.09647819614317
"708",2006.66666666667,"-.005","GISTEMP","M = 3",0.999921367688306,3.11924307821765e-28,1.09647819614317
"709",2006.83333333333,"-.005","GISTEMP","M = 3",0.999928285983201,4.04214716528178e-28,1.09647819614317
"710",2007,"-.005","GISTEMP","M = 3",0.999934595626656,1.18570966265858e-29,1.09647819614317
"711",2007.16666666667,"-.005","GISTEMP","M = 3",0.999933072265071,1.71798349041188e-28,0.977237220955796
"712",2007.33333333333,"-.005","GISTEMP","M = 3",0.999931513424601,1.09021129856933e-28,0.977237220955796
"713",2007.5,"-.005","GISTEMP","M = 3",0.999929918279127,1.0443128600148e-28,0.977237220955796
"714",2007.66666666667,"-.005","GISTEMP","M = 3",0.999928285983201,4.04214716528178e-28,0.977237220955796
"715",2007.83333333333,"-.005","GISTEMP","M = 3",0.99992661567174,6.58383489168832e-28,0.977237220955796
"716",2008,"-.005","GISTEMP","M = 3",0.999924906459547,1.28367568473464e-28,0.977237220955796
"717",2008.16666666667,"-.005","GISTEMP","M = 3",0.999916708818993,3.15860222310715e-28,0.901571137605968
"718",2008.33333333333,"-.005","GISTEMP","M = 3",0.999907616359765,3.27816025256773e-28,0.901571137605968
"719",2008.5,"-.005","GISTEMP","M = 3",0.9998975314264,2.77611523515277e-28,0.901571137605968
"720",2008.66666666667,"-.005","GISTEMP","M = 3",0.99988634571025,1.52020070276966e-28,0.901571137605968
"721",2008.83333333333,"-.005","GISTEMP","M = 3",0.99987393908836,5.5453210279425e-28,0.901571137605968
"722",2009,"-.005","GISTEMP","M = 3",0.999860178335899,2.05321482791899e-28,0.901571137605968
"723",2009.16666666667,"-.005","GISTEMP","M = 3",0.99986177864003,1.11353066654461e-28,1.01157945425987
"724",2009.33333333333,"-.005","GISTEMP","M = 3",0.999863360630682,9.12539923519551e-29,1.01157945425987
"725",2009.5,"-.005","GISTEMP","M = 3",0.99986492451731,3.23806081028219e-28,1.01157945425987
"726",2009.66666666667,"-.005","GISTEMP","M = 3",0.999866470507157,7.4060585328909e-28,1.01157945425987
"727",2009.83333333333,"-.005","GISTEMP","M = 3",0.999867998804824,4.89706727480949e-29,1.01157945425987
"728",2010,"-.005","GISTEMP","M = 3",0.999869509612837,7.5066155958531e-29,1.01157945425987
"729",2010.16666666667,"-.005","GISTEMP","M = 3",0.999895144876968,1.11353066654461e-28,1.24451461177137
"730",2010.33333333333,"-.005","GISTEMP","M = 3",0.999915744433799,2.88827029065294e-28,1.24451461177137
