"","Duration","Sci_LR_Scale","Den_LR_Scale","Sci_DataSet","Den_DataSet","Sci_Mem","Den_Mem","Com_Form","Den_Prop","Agent","Agent_pH","Agent_pH_Var"
"3010",2005.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.995536327664325,7.34572429511358e-28
"3011",2005.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.995791866745749,2.34970393503331e-28
"3012",2005.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.996032834864308,2.17647434435977e-29
"3013",2005.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99626005637583,3.46582564246406e-29
"3014",2006,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.996474309720272,1.06713869639273e-28
"3015",2006.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.996697510653377,6.69833422227595e-28
"3016",2006.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.996906625265971,3.23806081028219e-28
"3017",2006.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99710253717172,3.35909943453485e-28
"3018",2006.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99728607521709,3.52393898805326e-28
"3019",2006.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.997458016794319,2.77611523515277e-28
"3020",2007,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.997619090964378,4.50113155082704e-28
"3021",2007.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.997753821279167,1.23382899340123e-28
"3022",2007.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.997880943701353,7.12659626588552e-29
"3023",2007.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998000886048545,4.44178437624444e-29
"3024",2007.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998114052276833,2.72552824642332e-29
"3025",2007.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998220823789899,2.24865334047375e-28
"3026",2008,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998321560678983,1.80644902923874e-28
"3027",2008.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998390651919664,5.44118586089943e-28
"3028",2008.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99845690348605,1.49293308201549e-28
"3029",2008.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998520431735193,2.18252010642744e-28
"3030",2008.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998581348285027,1.02173378943556e-28
"3031",2008.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998639760204918,1.89713546025373e-28
"3032",2009,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99869577019902,2.41830482706641e-28
"3033",2009.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998741439843001,3.33627359815693e-29
"3034",2009.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99878551223776,2.72552824642332e-29
"3035",2009.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998828043111666,1.52020070276966e-28
"3036",2009.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998869086257884,5.23587671639747e-28
"3037",2009.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998908693601036,1.46591222706e-28
"3038",2010,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998946915261309,2.31577363771477e-28
"3039",2010.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.998986800551818,6.52695537509252e-28
"3040",2010.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999025176672172,1.60348415982424e-28
"3041",2010.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999062100616562,9.55477172489914e-29
"3042",2010.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999097627234711,5.21292749712021e-29
"3043",2010.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999131809312279,1.99004278345685e-28
"3044",2011,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999164697647785,4.36084519427732e-28
"3045",2011.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.9991856387652,1.16090969989122e-28
"3046",2011.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999206055303801,6.19086035729002e-28
"3047",2011.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999225960383659,2.48789278229424e-28
"3048",2011.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999245366797824,4.44178437624444e-29
"3049",2011.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999264287020317,4.45412266617845e-28
"3050",2012,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999282733214047,1.20927579643255e-28
"3051",2012.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999298126510096,1.4391381379032e-28
"3052",2012.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99931318967694,4.2685547855709e-28
"3053",2012.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99932792978496,1.46591222706e-28
"3054",2012.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999342353753611,3.11924307821765e-28
"3055",2012.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999356468354456,2.14982363810231e-28
"3056",2013,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999370280214407,7.89650555776789e-31
"3057",2013.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999387934545865,5.44118586089943e-28
"3058",2013.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999405094228898,4.08693515774224e-28
"3059",2013.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999421773106526,3.56576579092956e-28
"3060",2013.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999437984635386,2.18252010642744e-28
"3061",2013.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99945374189611,9.33885165105393e-29
"3062",2014,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999469057604215,3.90926378269246e-28
"3063",2014.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999482202130018,3.08013069912684e-28
"3064",2014.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999495021401548,2.24865334047375e-28
"3065",2014.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999507523459015,3.48235895097564e-28
"3066",2014.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999519716144364,3.65015969407821e-28
"3067",2014.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999531607105835,1.2586289561686e-28
"3068",2015,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999543203803112,1.0443128600148e-28
"3069",2015.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99955539148604,6.93029407303538e-28
"3070",2015.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999567254132699,2.34970393503331e-28
"3071",2015.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999578800404264,4.15060073380175e-29
"3072",2015.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999590038731299,2.61078215003701e-29
"3073",2015.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999600977320234,6.39616950179199e-29
"3074",2016,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99961162415903,5.97173232806196e-28
"3075",2016.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999627110320689,3.48235895097564e-28
"3076",2016.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999641979205735,3.77860129229127e-28
"3077",2016.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999656255401448,6.75595403626779e-28
"3078",2016.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999669962517237,1.46591222706e-28
"3079",2016.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.99968312322303,4.74283865063434e-29
"3080",2017,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","10% Contrarian","Scientist (W/O Contrarians)",0.999695759287051,3.52393898805326e-28
"3081",1953,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.00999999999999983,2.83425219700005e-32
"3082",1953.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0132908863670748,5.57150904832744e-32
"3083",1953.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.01764546309432,2.12546322691384e-32
"3084",1953.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0233929325309044,2.43994503089599e-32
"3085",1953.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0309534764943997,2.89299161441051e-32
"3086",1953.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0408553480804742,3.40074116306215e-31
"3087",1954,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0537490899705588,5.57150904832744e-32
"3088",1954.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0565071518417335,1.56156481977343e-30
"3089",1954.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0593978560755402,9.04599077232333e-31
"3090",1954.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0624266539962192,3.1621687600412e-31
"3091",1954.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0655991243394296,6.94028808788193e-31
"3092",1954.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0689209655303671,1.11044609406111e-31
"3093",1955,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0723979865165967,3.08457248350308e-33
"3094",1955.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0720893276721392,3.56460907624825e-31
"3095",1955.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0717818829201869,7.89650555776789e-31
"3096",1955.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.071475648352338,5.21292749712021e-31
"3097",1955.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0711706200653247,4.81964450547356e-31
"3098",1955.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0708667941610925,1.14302689091811e-30
"3099",1956,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0705641667468627,2.22860361933098e-31
"3100",1956.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0679771268637679,1.14302689091811e-30
"3101",1956.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.065478251742475,8.14519921425032e-31
"3102",1956.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0630650209170596,2.09943714658428e-31
"3103",1956.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0607349505202066,1.1571966457642e-31
"3104",1956.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0584855956026171,8.52546916573219e-31
"3105",1957,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0563145521745183,5.3136580672846e-31
"3106",1957.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0571506776602548,1.73507202197048e-31
"3107",1957.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0579984544704572,1.73507202197048e-31
"3108",1957.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0588580221921401,5.51801099431668e-31
"3109",1957.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0597295214034902,5.72621963695314e-31
"3110",1957.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0606130936591513,6.26360999931344e-31
"3111",1958,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0615088814746301,3.08457248350308e-33
"3112",1958.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0640569988268919,4.07934710943282e-31
"3113",1958.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0667031738816118,8.9144144773239e-31
"3114",1958.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0694505502003811,9.44650323072818e-33
"3115",1958.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0723023192824573,9.17853099622385e-31
"3116",1958.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.075261716497964,2.29048785478126e-30
"3117",1959,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0783320165164611,5.21292749712021e-31
"3118",1959.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.08169320533195,1.20491112636839e-31
"3119",1959.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0851852909297062,2.82257660818554e-30
"3120",1959.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0888122136823271,1.3281012399283e-30
"3121",1959.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.092577932054554,2.54959194339551e-30
"3122",1959.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.0964864127274002,2.82257660818554e-30
"3123",1960,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.10054161981884,4.16590792475113e-30
"3124",1960.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.104039686095238,3.56576579092956e-30
"3125",1960.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.107644892462958,5.24859286646071e-30
"3126",1960.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.111359499809311,7.7114312087577e-32
"3127",1960.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.115185744720946,3.25807968570013e-30
"3128",1960.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.119125833347173,3.46166146961133e-30
"3129",1961,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.123181934931693,8.65415367402833e-31
"3130",1961.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.127635601622959,1.12903064327421e-29
"3131",1961.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.132226008860726,6.04576206766604e-31
"3132",1961.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.136955591183308,2.22860361933098e-31
"3133",1961.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.141826696546492,0
"3134",1961.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.146841575186726,1.49293308201549e-30
"3135",1962,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.152002368076748,7.55797372770342e-30
"3136",1962.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.157178798190557,2.22860361933098e-31
"3137",1962.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.162497731010934,3.73233270503873e-31
"3138",1962.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.16796078691603,6.04576206766604e-31
"3139",1962.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.173569443076758,7.89650555776789e-31
"3140",1962.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.179325021968528,1.49293308201549e-30
"3141",1963,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.185228679757301,5.57150904832744e-30
"3142",1963.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.19122090953414,1.12903064327421e-29
"3143",1963.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.197360034480845,2.22860361933098e-31
"3144",1963.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.203646627533481,2.16614102654004e-30
"3145",1963.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.210081057277731,1.22426681870237e-29
"3146",1963.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.216663477172112,1.03765018345044e-29
"3147",1964,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.223393815030199,7.4060585328909e-30
"3148",1964.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.226898688106835,2.28134980879888e-29
"3149",1964.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.230442233094408,7.89650555776789e-31
"3150",1964.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.234024366614684,3.59784534475799e-29
"3151",1964.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.237644987720132,5.31240495971318e-30
"3152",1964.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.241303977582362,3.06066704675593e-30
"3153",1965,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.245001199191982,1.82884302546898e-29
"3154",1965.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Proportionate","20% Contrarian","Scientist (W/O Contrarians)",0.247290095307756,5.8367822819087e-30
