"","Duration","LR_Scale","DataSet","Sci_Mem","Sci_pH","Sci_pH_Var"
"563",1982.5,"0 (Neutral)","GISTEMP","10",0.527499253770026,4.44178437624444e-29
"564",1982.66666666667,"0 (Neutral)","GISTEMP","10",0.544053910954975,5.87425983758327e-29
"565",1982.83333333333,"0 (Neutral)","GISTEMP","10",0.560511795356384,8.34068399539233e-30
"566",1983,"0 (Neutral)","GISTEMP","10",0.576837675281114,1.57547624167403e-28
"567",1983.16666666667,"0 (Neutral)","GISTEMP","10",0.600586421591555,2.77611523515277e-30
"568",1983.33333333333,"0 (Neutral)","GISTEMP","10",0.62387141375724,2.52305690860618e-28
"569",1983.5,"0 (Neutral)","GISTEMP","10",0.646597711356698,5.44118586089943e-30
"570",1983.66666666667,"0 (Neutral)","GISTEMP","10",0.668680094326832,5.53865835137813e-29
"571",1983.83333333333,"0 (Neutral)","GISTEMP","10",0.690044093710536,2.08517099884808e-28
"572",1984,"0 (Neutral)","GISTEMP","10",0.710626663652759,6.39616950179199e-29
"573",1984.16666666667,"0 (Neutral)","GISTEMP","10",0.725012009006842,3.00264623834124e-28
"574",1984.33333333333,"0 (Neutral)","GISTEMP","10",0.73894493681064,0
"575",1984.5,"0 (Neutral)","GISTEMP","10",0.752412995165277,3.00264623834124e-28
"576",1984.66666666667,"0 (Neutral)","GISTEMP","10",0.765406812286301,1.11044609406111e-31
"577",1984.83333333333,"0 (Neutral)","GISTEMP","10",0.777919969399392,1.78164906647138e-29
"578",1985,"0 (Neutral)","GISTEMP","10",0.789948845684753,1.92785780218943e-28
"579",1985.16666666667,"0 (Neutral)","GISTEMP","10",0.796788624042421,6.04576206766604e-29
"580",1985.33333333333,"0 (Neutral)","GISTEMP","10",0.803461095122175,4.45412266617845e-30
"581",1985.5,"0 (Neutral)","GISTEMP","10",0.809966727856362,1.26344088924286e-29
"582",1985.66666666667,"0 (Neutral)","GISTEMP","10",0.816306251121127,4.31457660702477e-28
"583",1985.83333333333,"0 (Neutral)","GISTEMP","10",0.822480638765334,1.49293308201549e-28
"584",1986,"0 (Neutral)","GISTEMP","10",0.828491094489445,2.63002988233407e-28
"585",1986.16666666667,"0 (Neutral)","GISTEMP","10",0.829065378475198,2.66618107184072e-28
"586",1986.33333333333,"0 (Neutral)","GISTEMP","10",0.829638134929756,9.99401484654998e-29
"587",1986.5,"0 (Neutral)","GISTEMP","10",0.830209365268134,2.07406653790747e-29
"588",1986.66666666667,"0 (Neutral)","GISTEMP","10",0.830779070922598,1.9588269099238e-28
"589",1986.83333333333,"0 (Neutral)","GISTEMP","10",0.831347253342723,1.71798349041188e-28
"590",1987,"0 (Neutral)","GISTEMP","10",0.831913913995216,1.49293308201549e-28
"591",1987.16666666667,"0 (Neutral)","GISTEMP","10",0.834531829930248,3.0412650858347e-28
"592",1987.33333333333,"0 (Neutral)","GISTEMP","10",0.837116955413655,9.77315945673116e-29
"593",1987.5,"0 (Neutral)","GISTEMP","10",0.839669452520832,3.35909943453485e-28
"594",1987.66666666667,"0 (Neutral)","GISTEMP","10",0.842189490695213,2.28209010619492e-28
"595",1987.83333333333,"0 (Neutral)","GISTEMP","10",0.844677246471712,4.83710318573019e-28
"596",1988,"0 (Neutral)","GISTEMP","10",0.847132903201434,1.41261081454507e-28
"597",1988.16666666667,"0 (Neutral)","GISTEMP","10",0.850037588352848,4.93531597360493e-30
"598",1988.33333333333,"0 (Neutral)","GISTEMP","10",0.852896664672811,3.33627359815693e-29
"599",1988.5,"0 (Neutral)","GISTEMP","10",0.855710484525303,1.6602402935207e-28
"600",1988.66666666667,"0 (Neutral)","GISTEMP","10",0.85847941197006,1.83643107377839e-28
"601",1988.83333333333,"0 (Neutral)","GISTEMP","10",0.86120382211948,1.18496936526254e-28
"602",1989,"0 (Neutral)","GISTEMP","10",0.86388410050653,3.56576579092956e-28
"603",1989.16666666667,"0 (Neutral)","GISTEMP","10",0.865889895040823,1.11044609406111e-29
"604",1989.33333333333,"0 (Neutral)","GISTEMP","10",0.867870653047215,3.56576579092956e-28
"605",1989.5,"0 (Neutral)","GISTEMP","10",0.869826554029514,1.71798349041188e-28
"606",1989.66666666667,"0 (Neutral)","GISTEMP","10",0.871757780246211,1.20927579643255e-28
"607",1989.83333333333,"0 (Neutral)","GISTEMP","10",0.873664516564108,1.80644902923874e-28
"608",1990,"0 (Neutral)","GISTEMP","10",0.875546950314968,4.15060073380175e-29
"609",1990.16666666667,"0 (Neutral)","GISTEMP","10",0.880243613450383,3.48235895097564e-28
"610",1990.33333333333,"0 (Neutral)","GISTEMP","10",0.884786355593153,6.75644756786515e-29
"611",1990.5,"0 (Neutral)","GISTEMP","10",0.889178471975016,4.74283865063434e-29
"612",1990.66666666667,"0 (Neutral)","GISTEMP","10",0.893423322531616,1.83643107377839e-28
"613",1990.83333333333,"0 (Neutral)","GISTEMP","10",0.897524318927454,2.48789278229424e-28
"614",1991,"0 (Neutral)","GISTEMP","10",0.901484912348654,7.89650555776789e-29
"615",1991.16666666667,"0 (Neutral)","GISTEMP","10",0.907627472407974,1.89713546025373e-28
"616",1991.33333333333,"0 (Neutral)","GISTEMP","10",0.913423816907451,1.68898850906695e-28
"617",1991.5,"0 (Neutral)","GISTEMP","10",0.918888946858948,7.70032674781709e-29
"618",1991.66666666667,"0 (Neutral)","GISTEMP","10",0.924037779775486,4.83710318573019e-28
"619",1991.83333333333,"0 (Neutral)","GISTEMP","10",0.928885065957496,1.18496936526254e-28
"620",1992,"0 (Neutral)","GISTEMP","10",0.933445316706153,3.99760593861999e-28
"621",1992.16666666667,"0 (Neutral)","GISTEMP","10",0.935915828397348,2.96427415664646e-28
"622",1992.33333333333,"0 (Neutral)","GISTEMP","10",0.938300696216402,1.23382899340123e-32
"623",1992.5,"0 (Neutral)","GISTEMP","10",0.940602444705405,4.93531597360493e-32
"624",1992.66666666667,"0 (Neutral)","GISTEMP","10",0.942823556895375,5.03451582467439e-28
"625",1992.83333333333,"0 (Neutral)","GISTEMP","10",0.94496647233913,5.65044325818028e-28
"626",1993,"0 (Neutral)","GISTEMP","10",0.947033585410056,1.09021129856933e-28
"627",1993.16666666667,"0 (Neutral)","GISTEMP","10",0.948892060603832,2.63002988233407e-28
"628",1993.33333333333,"0 (Neutral)","GISTEMP","10",0.950688721406207,1.0443128600148e-28
"629",1993.5,"0 (Neutral)","GISTEMP","10",0.952425388628261,2.05321482791899e-28
"630",1993.66666666667,"0 (Neutral)","GISTEMP","10",0.954103845845655,3.08013069912684e-28
"631",1993.83333333333,"0 (Neutral)","GISTEMP","10",0.955725838949661,6.52695537509252e-30
"632",1994,"0 (Neutral)","GISTEMP","10",0.957293075813169,2.38388099815052e-28
"633",1994.16666666667,"0 (Neutral)","GISTEMP","10",0.958269260119006,2.59412545862609e-28
"634",1994.33333333333,"0 (Neutral)","GISTEMP","10",0.959224081484414,2.73922374825008e-28
"635",1994.5,"0 (Neutral)","GISTEMP","10",0.960157964359519,1.46591222706e-28
"636",1994.66666666667,"0 (Neutral)","GISTEMP","10",0.961071326719805,4.98479251624032e-28
"637",1994.83333333333,"0 (Neutral)","GISTEMP","10",0.961964580071851,4.08693515774224e-28
"638",1995,"0 (Neutral)","GISTEMP","10",0.962838129464785,1.68911189196629e-29
"639",1995.16666666667,"0 (Neutral)","GISTEMP","10",0.963373653804268,3.27816025256773e-28
"640",1995.33333333333,"0 (Neutral)","GISTEMP","10",0.963901750254217,6.39616950179199e-29
"641",1995.5,"0 (Neutral)","GISTEMP","10",0.964422513551851,4.59588961752025e-28
"642",1995.66666666667,"0 (Neutral)","GISTEMP","10",0.96493603746401,2.73922374825008e-28
"643",1995.83333333333,"0 (Neutral)","GISTEMP","10",0.965442414790466,2.96427415664646e-28
"644",1996,"0 (Neutral)","GISTEMP","10",0.96594173736665,7.1068550019911e-28
"645",1996.16666666667,"0 (Neutral)","GISTEMP","10",0.965734537790924,6.94028808788193e-29
"646",1996.33333333333,"0 (Neutral)","GISTEMP","10",0.965526122667023,1.36029646522486e-28
"647",1996.5,"0 (Neutral)","GISTEMP","10",0.965316485412586,1.03765018345044e-29
"648",1996.66666666667,"0 (Neutral)","GISTEMP","10",0.965105619416363,1.68911189196629e-29
"649",1996.83333333333,"0 (Neutral)","GISTEMP","10",0.964893518038115,1.71798349041188e-28
"650",1997,"0 (Neutral)","GISTEMP","10",0.96468017460848,7.70032674781709e-29
"651",1997.16666666667,"0 (Neutral)","GISTEMP","10",0.964978507261435,9.67321930826566e-30
"652",1997.33333333333,"0 (Neutral)","GISTEMP","10",0.965274410724759,3.73233270503873e-29
"653",1997.5,"0 (Neutral)","GISTEMP","10",0.965567903251205,3.86546285342672e-28
"654",1997.66666666667,"0 (Neutral)","GISTEMP","10",0.965859002982114,4.04214716528178e-28
"655",1997.83333333333,"0 (Neutral)","GISTEMP","10",0.96614772794769,1.4391381379032e-28
"656",1998,"0 (Neutral)","GISTEMP","10",0.966434096067239,4.13196991600139e-28
"657",1998.16666666667,"0 (Neutral)","GISTEMP","10",0.96800454086042,7.1068550019911e-30
"658",1998.33333333333,"0 (Neutral)","GISTEMP","10",0.969503827969993,7.89650555776789e-29
"659",1998.5,"0 (Neutral)","GISTEMP","10",0.970934968904091,1.28367568473464e-28
"660",1998.66666666667,"0 (Neutral)","GISTEMP","10",0.97230086730702,4.2685547855709e-28
"661",1998.83333333333,"0 (Neutral)","GISTEMP","10",0.973604320966251,6.94028808788193e-29
"662",1999,"0 (Neutral)","GISTEMP","10",0.974848023979802,2.61078215003701e-29
"663",1999.16666666667,"0 (Neutral)","GISTEMP","10",0.975772037303727,7.1068550019911e-30
"664",1999.33333333333,"0 (Neutral)","GISTEMP","10",0.976662917591974,3.19820813379533e-28
"665",1999.5,"0 (Neutral)","GISTEMP","10",0.977521794178279,8.70589737743909e-29
"666",1999.66666666667,"0 (Neutral)","GISTEMP","10",0.978349762159383,2.08517099884808e-30
"667",1999.83333333333,"0 (Neutral)","GISTEMP","10",0.979147883118823,2.38388099815052e-28
"668",2000,"0 (Neutral)","GISTEMP","10",0.979917185860103,3.23806081028219e-28
"669",2000.16666666667,"0 (Neutral)","GISTEMP","10",0.980853567912414,2.11737393557585e-28
"670",2000.33333333333,"0 (Neutral)","GISTEMP","10",0.981747103429622,2.92614884075036e-28
"671",2000.5,"0 (Neutral)","GISTEMP","10",0.982599678729464,2.52305690860618e-28
"672",2000.66666666667,"0 (Neutral)","GISTEMP","10",0.983413103874907,1.4391381379032e-28
"673",2000.83333333333,"0 (Neutral)","GISTEMP","10",0.984189115126385,6.8719339616475e-28
"674",2001,"0 (Neutral)","GISTEMP","10",0.984929377377291,2.70257902714606e-28
"675",2001.16666666667,"0 (Neutral)","GISTEMP","10",0.985959803307112,6.4703226242954e-28
"676",2001.33333333333,"0 (Neutral)","GISTEMP","10",0.986920711352099,2.5584678007168e-28
"677",2001.5,"0 (Neutral)","GISTEMP","10",0.987816667695285,5.75655255161279e-28
"678",2001.66666666667,"0 (Neutral)","GISTEMP","10",0.988651955025028,2.02150542278858e-28
"679",2001.83333333333,"0 (Neutral)","GISTEMP","10",0.989430587933498,1.34363977381394e-29
"680",2002,"0 (Neutral)","GISTEMP","10",0.990156327785024,2.18252010642744e-28
"681",2002.16666666667,"0 (Neutral)","GISTEMP","10",0.990836498967384,4.29495872602969e-29
"682",2002.33333333333,"0 (Neutral)","GISTEMP","10",0.991470077031528,1.02173378943556e-28
"683",2002.5,"0 (Neutral)","GISTEMP","10",0.99206019959957,1.6602402935207e-28
"684",2002.66666666667,"0 (Neutral)","GISTEMP","10",0.992609800241756,3.31850646065195e-28
"685",2002.83333333333,"0 (Neutral)","GISTEMP","10",0.993121620771937,4.36084519427732e-28
"686",2003,"0 (Neutral)","GISTEMP","10",0.993598222936299,4.08693515774224e-28
"687",2003.16666666667,"0 (Neutral)","GISTEMP","10",0.993987202283415,6.39616950179199e-29
"688",2003.33333333333,"0 (Neutral)","GISTEMP","10",0.994352681130841,6.21973195573561e-29
"689",2003.5,"0 (Neutral)","GISTEMP","10",0.994696063437458,7.31537210187591e-29
"690",2003.66666666667,"0 (Neutral)","GISTEMP","10",0.99501867115705,1.71798349041188e-28
"691",2003.83333333333,"0 (Neutral)","GISTEMP","10",0.995321748806737,1.0443128600148e-28
"692",2004,"0 (Neutral)","GISTEMP","10",0.995606467807192,1.11044609406111e-31
"693",2004.16666666667,"0 (Neutral)","GISTEMP","10",0.99580629439103,6.93029407303538e-28
"694",2004.33333333333,"0 (Neutral)","GISTEMP","10",0.995997069005511,6.04576206766604e-31
"695",2004.5,"0 (Neutral)","GISTEMP","10",0.996179198447152,4.13196991600139e-28
"696",2004.66666666667,"0 (Neutral)","GISTEMP","10",0.996353071519941,2.24865334047375e-28
"697",2004.83333333333,"0 (Neutral)","GISTEMP","10",0.996519059805762,7.34572429511358e-28
"698",2005,"0 (Neutral)","GISTEMP","10",0.996677518403232,4.64363879956488e-28
"699",2005.16666666667,"0 (Neutral)","GISTEMP","10",0.996867371177698,1.28367568473464e-28
"700",2005.33333333333,"0 (Neutral)","GISTEMP","10",0.997046407560673,9.12539923519551e-29
"701",2005.5,"0 (Neutral)","GISTEMP","10",0.997215240218588,9.77315945673116e-29
"702",2005.66666666667,"0 (Neutral)","GISTEMP","10",0.997374447511704,6.02614418667096e-28
"703",2005.83333333333,"0 (Neutral)","GISTEMP","10",0.997524575370909,9.33885165105393e-29
"704",2006,"0 (Neutral)","GISTEMP","10",0.997666139076728,3.2091892118366e-29
"705",2006.16666666667,"0 (Neutral)","GISTEMP","10",0.997761927021656,3.59784534475799e-29
"706",2006.33333333333,"0 (Neutral)","GISTEMP","10",0.997853792028394,5.03451582467439e-28
"707",2006.5,"0 (Neutral)","GISTEMP","10",0.997941894078372,8.49984793554109e-29
"708",2006.66666666667,"0 (Neutral)","GISTEMP","10",0.998026386683591,1.51144051691651e-29
"709",2006.83333333333,"0 (Neutral)","GISTEMP","10",0.998107417143727,1.41261081454507e-28
"710",2007,"0 (Neutral)","GISTEMP","10",0.998185126793485,1.09021129856933e-28
"711",2007.16666666667,"0 (Neutral)","GISTEMP","10",0.998258195969043,3.56576579092956e-28
"712",2007.33333333333,"0 (Neutral)","GISTEMP","10",0.998328328210591,3.39993917421644e-28
"713",2007.5,"0 (Neutral)","GISTEMP","10",0.998395641175991,1.52020070276966e-28
"714",2007.66666666667,"0 (Neutral)","GISTEMP","10",0.99846024784049,1.4391381379032e-28
"715",2007.83333333333,"0 (Neutral)","GISTEMP","10",0.998522256680195,1.83643107377839e-28
"716",2008,"0 (Neutral)","GISTEMP","10",0.998581771849437,3.82190868995966e-28
"717",2008.16666666667,"0 (Neutral)","GISTEMP","10",0.998642492599631,9.99401484654998e-29
"718",2008.33333333333,"0 (Neutral)","GISTEMP","10",0.998700617003238,2.72552824642332e-29
"719",2008.5,"0 (Neutral)","GISTEMP","10",0.998756255793404,1.77671375049777e-28
"720",2008.66666666667,"0 (Neutral)","GISTEMP","10",0.998809515004274,1.49293308201549e-28
"721",2008.83333333333,"0 (Neutral)","GISTEMP","10",0.998860496168594,3.19820813379533e-28
"722",2009,"0 (Neutral)","GISTEMP","10",0.998909296506645,1.41261081454507e-28
"723",2009.16666666667,"0 (Neutral)","GISTEMP","10",0.998940763075007,2.21546334055125e-28
"724",2009.33333333333,"0 (Neutral)","GISTEMP","10",0.998971322774315,2.08517099884808e-28
"725",2009.5,"0 (Neutral)","GISTEMP","10",0.999001001687448,2.63002988233407e-28
"726",2009.66666666667,"0 (Neutral)","GISTEMP","10",0.999029825150046,7.1068550019911e-30
"727",2009.83333333333,"0 (Neutral)","GISTEMP","10",0.999057817771949,5.05376355697145e-29
"728",2010,"0 (Neutral)","GISTEMP","10",0.999085003457685,2.24865334047375e-28
"729",2010.16666666667,"0 (Neutral)","GISTEMP","10",0.999100561092403,1.52020070276966e-28
"730",2010.33333333333,"0 (Neutral)","GISTEMP","10",0.999115854435643,6.58383489168832e-28
"731",2010.5,"0 (Neutral)","GISTEMP","10",0.999130887969188,6.64096117408279e-28
"732",2010.66666666667,"0 (Neutral)","GISTEMP","10",0.999145666099281,5.33803775705109e-28
"733",2010.83333333333,"0 (Neutral)","GISTEMP","10",0.999160193157538,1.52020070276966e-28
"734",2011,"0 (Neutral)","GISTEMP","10",0.999174473402382,1.16090969989122e-28
"735",2011.16666666667,"0 (Neutral)","GISTEMP","10",0.999175968447391,1.20927579643255e-28
"736",2011.33333333333,"0 (Neutral)","GISTEMP","10",0.999177460787102,3.52393898805326e-28
"737",2011.5,"0 (Neutral)","GISTEMP","10",0.999178950426314,1.16090969989122e-28
"738",2011.66666666667,"0 (Neutral)","GISTEMP","10",0.999180437370001,1.78164906647138e-29
"739",2011.83333333333,"0 (Neutral)","GISTEMP","10",0.999181921622976,3.15860222310715e-28
"740",2012,"0 (Neutral)","GISTEMP","10",0.999183403190158,3.46582564246406e-29
"741",2012.16666666667,"0 (Neutral)","GISTEMP","10",0.999186811967206,1.49293308201549e-30
"742",2012.33333333333,"0 (Neutral)","GISTEMP","10",0.999190206526321,7.1068550019911e-28
"743",2012.5,"0 (Neutral)","GISTEMP","10",0.999193586926617,1.16090969989122e-28
"744",2012.66666666667,"0 (Neutral)","GISTEMP","10",0.999196953227169,2.07406653790747e-29
"745",2012.83333333333,"0 (Neutral)","GISTEMP","10",0.999200305486624,3.15860222310715e-30
"746",2013,"0 (Neutral)","GISTEMP","10",0.999203643763486,1.33450943926277e-28
"747",2013.16666666667,"0 (Neutral)","GISTEMP","10",0.999210829005642,1.30896917909937e-28
"748",2013.33333333333,"0 (Neutral)","GISTEMP","10",0.999217949468652,7.5066155958531e-29
"749",2013.5,"0 (Neutral)","GISTEMP","10",0.999225005735616,9.99401484654998e-29
"750",2013.66666666667,"0 (Neutral)","GISTEMP","10",0.99923199838438,1.18496936526254e-28
"751",2013.83333333333,"0 (Neutral)","GISTEMP","10",0.999238927987654,1.36029646522486e-28
"752",2014,"0 (Neutral)","GISTEMP","10",0.999245795112983,4.0087103995606e-29
"753",2014.16666666667,"0 (Neutral)","GISTEMP","10",0.999256031757658,2.73922374825008e-28
"754",2014.33333333333,"0 (Neutral)","GISTEMP","10",0.999266129564807,3.31850646065195e-28
"755",2014.5,"0 (Neutral)","GISTEMP","10",0.999276090414696,2.07406653790747e-29
"756",2014.66666666667,"0 (Neutral)","GISTEMP","10",0.999285916162217,2.52305690860618e-28
"757",2014.83333333333,"0 (Neutral)","GISTEMP","10",0.999295608637233,2.24865334047375e-28
"758",2015,"0 (Neutral)","GISTEMP","10",0.999305169644884,7.64986314198698e-28
"759",2015.16666666667,"0 (Neutral)","GISTEMP","10",0.999337530978657,4.31457660702477e-28
"760",2015.33333333333,"0 (Neutral)","GISTEMP","10",0.999368386054107,9.99401484654998e-29
"761",2015.5,"0 (Neutral)","GISTEMP","10",0.999397804893335,5.33803775705109e-28
"762",2015.66666666667,"0 (Neutral)","GISTEMP","10",0.999425854271287,2.38388099815052e-28
"763",2015.83333333333,"0 (Neutral)","GISTEMP","10",0.999452597865319,2.11737393557585e-28
"764",2016,"0 (Neutral)","GISTEMP","10",0.999478096398548,2.61078215003701e-29
"765",2016.16666666667,"0 (Neutral)","GISTEMP","10",0.999519929035136,1.89713546025373e-28
"766",2016.33333333333,"0 (Neutral)","GISTEMP","10",0.999558410101948,3.56576579092956e-28
"767",2016.5,"0 (Neutral)","GISTEMP","10",0.999593807893944,4.2685547855709e-28
"768",2016.66666666667,"0 (Neutral)","GISTEMP","10",0.999626369263955,1.77671375049777e-28
"769",2016.83333333333,"0 (Neutral)","GISTEMP","10",0.999656321330917,2.28134980879888e-29
"770",2017,"0 (Neutral)","GISTEMP","10",0.999683873053067,1.11353066654461e-28
"771",1953,"0 (Neutral)","GISTEMP","15",0.00999999999999983,2.83425219700005e-32
"772",1953.16666666667,"0 (Neutral)","GISTEMP","15",0.0132908863670748,5.57150904832744e-32
"773",1953.33333333333,"0 (Neutral)","GISTEMP","15",0.01764546309432,2.12546322691384e-32
"774",1953.5,"0 (Neutral)","GISTEMP","15",0.0233929325309044,2.43994503089599e-32
"775",1953.66666666667,"0 (Neutral)","GISTEMP","15",0.0309534764943997,2.89299161441051e-32
"776",1953.83333333333,"0 (Neutral)","GISTEMP","15",0.0408553480804742,3.40074116306215e-31
"777",1954,"0 (Neutral)","GISTEMP","15",0.0537490899705588,5.57150904832744e-32
"778",1954.16666666667,"0 (Neutral)","GISTEMP","15",0.0565071518417335,1.56156481977343e-30
"779",1954.33333333333,"0 (Neutral)","GISTEMP","15",0.0593978560755402,9.04599077232333e-31
"780",1954.5,"0 (Neutral)","GISTEMP","15",0.0624266539962192,3.1621687600412e-31
"781",1954.66666666667,"0 (Neutral)","GISTEMP","15",0.0655991243394296,6.94028808788193e-31
"782",1954.83333333333,"0 (Neutral)","GISTEMP","15",0.0689209655303671,1.11044609406111e-31
"783",1955,"0 (Neutral)","GISTEMP","15",0.0723979865165967,3.08457248350308e-33
"784",1955.16666666667,"0 (Neutral)","GISTEMP","15",0.0720893276721392,3.56460907624825e-31
"785",1955.33333333333,"0 (Neutral)","GISTEMP","15",0.0717818829201869,7.89650555776789e-31
"786",1955.5,"0 (Neutral)","GISTEMP","15",0.071475648352338,5.21292749712021e-31
"787",1955.66666666667,"0 (Neutral)","GISTEMP","15",0.0711706200653247,4.81964450547356e-31
"788",1955.83333333333,"0 (Neutral)","GISTEMP","15",0.0708667941610925,1.14302689091811e-30
"789",1956,"0 (Neutral)","GISTEMP","15",0.0705641667468627,2.22860361933098e-31
"790",1956.16666666667,"0 (Neutral)","GISTEMP","15",0.0679771268637679,1.14302689091811e-30
"791",1956.33333333333,"0 (Neutral)","GISTEMP","15",0.065478251742475,8.14519921425032e-31
"792",1956.5,"0 (Neutral)","GISTEMP","15",0.0630650209170596,2.09943714658428e-31
"793",1956.66666666667,"0 (Neutral)","GISTEMP","15",0.0607349505202066,1.1571966457642e-31
"794",1956.83333333333,"0 (Neutral)","GISTEMP","15",0.0584855956026171,8.52546916573219e-31
"795",1957,"0 (Neutral)","GISTEMP","15",0.0563145521745183,5.3136580672846e-31
"796",1957.16666666667,"0 (Neutral)","GISTEMP","15",0.0571506776602548,1.73507202197048e-31
"797",1957.33333333333,"0 (Neutral)","GISTEMP","15",0.0579984544704572,1.73507202197048e-31
"798",1957.5,"0 (Neutral)","GISTEMP","15",0.0588580221921401,5.51801099431668e-31
"799",1957.66666666667,"0 (Neutral)","GISTEMP","15",0.0597295214034902,5.72621963695314e-31
"800",1957.83333333333,"0 (Neutral)","GISTEMP","15",0.0606130936591513,6.26360999931344e-31
"801",1958,"0 (Neutral)","GISTEMP","15",0.0615088814746301,3.08457248350308e-33
"802",1958.16666666667,"0 (Neutral)","GISTEMP","15",0.0640569988268919,4.07934710943282e-31
"803",1958.33333333333,"0 (Neutral)","GISTEMP","15",0.0667031738816118,8.9144144773239e-31
"804",1958.5,"0 (Neutral)","GISTEMP","15",0.0694505502003811,9.44650323072818e-33
"805",1958.66666666667,"0 (Neutral)","GISTEMP","15",0.0723023192824573,9.17853099622385e-31
"806",1958.83333333333,"0 (Neutral)","GISTEMP","15",0.075261716497964,2.29048785478126e-30
"807",1959,"0 (Neutral)","GISTEMP","15",0.0783320165164611,5.21292749712021e-31
"808",1959.16666666667,"0 (Neutral)","GISTEMP","15",0.08169320533195,1.20491112636839e-31
"809",1959.33333333333,"0 (Neutral)","GISTEMP","15",0.0851852909297062,2.82257660818554e-30
"810",1959.5,"0 (Neutral)","GISTEMP","15",0.0888122136823271,1.3281012399283e-30
"811",1959.66666666667,"0 (Neutral)","GISTEMP","15",0.092577932054554,2.54959194339551e-30
"812",1959.83333333333,"0 (Neutral)","GISTEMP","15",0.0964864127274002,2.82257660818554e-30
"813",1960,"0 (Neutral)","GISTEMP","15",0.10054161981884,4.16590792475113e-30
"814",1960.16666666667,"0 (Neutral)","GISTEMP","15",0.104039686095238,3.56576579092956e-30
"815",1960.33333333333,"0 (Neutral)","GISTEMP","15",0.107644892462958,5.24859286646071e-30
"816",1960.5,"0 (Neutral)","GISTEMP","15",0.111359499809311,7.7114312087577e-32
"817",1960.66666666667,"0 (Neutral)","GISTEMP","15",0.115185744720946,3.25807968570013e-30
"818",1960.83333333333,"0 (Neutral)","GISTEMP","15",0.119125833347173,3.46166146961133e-30
"819",1961,"0 (Neutral)","GISTEMP","15",0.123181934931693,8.65415367402833e-31
"820",1961.16666666667,"0 (Neutral)","GISTEMP","15",0.127635601622959,1.12903064327421e-29
"821",1961.33333333333,"0 (Neutral)","GISTEMP","15",0.132226008860726,6.04576206766604e-31
"822",1961.5,"0 (Neutral)","GISTEMP","15",0.136955591183308,2.22860361933098e-31
"823",1961.66666666667,"0 (Neutral)","GISTEMP","15",0.141826696546492,0
"824",1961.83333333333,"0 (Neutral)","GISTEMP","15",0.146841575186726,1.49293308201549e-30
"825",1962,"0 (Neutral)","GISTEMP","15",0.152002368076748,7.55797372770342e-30
"826",1962.16666666667,"0 (Neutral)","GISTEMP","15",0.157178798190557,2.22860361933098e-31
"827",1962.33333333333,"0 (Neutral)","GISTEMP","15",0.162497731010934,3.73233270503873e-31
"828",1962.5,"0 (Neutral)","GISTEMP","15",0.16796078691603,6.04576206766604e-31
"829",1962.66666666667,"0 (Neutral)","GISTEMP","15",0.173569443076758,7.89650555776789e-31
"830",1962.83333333333,"0 (Neutral)","GISTEMP","15",0.179325021968528,1.49293308201549e-30
"831",1963,"0 (Neutral)","GISTEMP","15",0.185228679757301,5.57150904832744e-30
"832",1963.16666666667,"0 (Neutral)","GISTEMP","15",0.19122090953414,1.12903064327421e-29
"833",1963.33333333333,"0 (Neutral)","GISTEMP","15",0.197360034480845,2.22860361933098e-31
"834",1963.5,"0 (Neutral)","GISTEMP","15",0.203646627533481,2.16614102654004e-30
"835",1963.66666666667,"0 (Neutral)","GISTEMP","15",0.210081057277731,1.22426681870237e-29
"836",1963.83333333333,"0 (Neutral)","GISTEMP","15",0.216663477172112,1.03765018345044e-29
"837",1964,"0 (Neutral)","GISTEMP","15",0.223393815030199,7.4060585328909e-30
"838",1964.16666666667,"0 (Neutral)","GISTEMP","15",0.226898688106835,2.28134980879888e-29
"839",1964.33333333333,"0 (Neutral)","GISTEMP","15",0.230442233094408,7.89650555776789e-31
"840",1964.5,"0 (Neutral)","GISTEMP","15",0.234024366614684,3.59784534475799e-29
"841",1964.66666666667,"0 (Neutral)","GISTEMP","15",0.237644987720132,5.31240495971318e-30
"842",1964.83333333333,"0 (Neutral)","GISTEMP","15",0.241303977582362,3.06066704675593e-30
"843",1965,"0 (Neutral)","GISTEMP","15",0.245001199191982,1.82884302546898e-29
"844",1965.16666666667,"0 (Neutral)","GISTEMP","15",0.247290095307756,5.8367822819087e-30
"845",1965.33333333333,"0 (Neutral)","GISTEMP","15",0.249593305971949,4.51612257309686e-29
"846",1965.5,"0 (Neutral)","GISTEMP","15",0.251910789020259,2.28134980879888e-29
"847",1965.66666666667,"0 (Neutral)","GISTEMP","15",0.254242499579243,8.99461336189498e-30
"848",1965.83333333333,"0 (Neutral)","GISTEMP","15",0.256588390044699,1.30323187428005e-29
"849",1966,"0 (Neutral)","GISTEMP","15",0.258948410061123,9.99401484654998e-31
"850",1966.16666666667,"0 (Neutral)","GISTEMP","15",0.259564323193759,1.5549329889339e-29
"851",1966.33333333333,"0 (Neutral)","GISTEMP","15",0.26018118694276,4.93531597360493e-30
"852",1966.5,"0 (Neutral)","GISTEMP","15",0.26079900033077,1.00217759989015e-29
"853",1966.66666666667,"0 (Neutral)","GISTEMP","15",0.26141776236765,1.42630631637182e-29
"854",1966.83333333333,"0 (Neutral)","GISTEMP","15",0.26203747205045,1.30323187428005e-29
